"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,"Goal 8: Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",https://api.worldbank.org/v2/countries/all/indicators/SL.EMP.WORK.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SL.EMP.WORK.FE.ZS?format=json,https://data.worldbank.org/indicator/SL.EMP.WORK.FE.ZS,CC BY-4.0,"Wage and salaried workers (employees) are those workers who hold the type of jobs defined as ""paid employment jobs,"" where the incumbents hold explicit (written or oral) or implicit employment contracts that give them a basic remuneration that is not directly dependent upon the revenue of the unit for which they work.","International Labour Organization, ILOSTAT database. Data retrieved in November 2017.",
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,"Goal 8: Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",https://api.worldbank.org/v2/countries/all/indicators/SL.EMP.WORK.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SL.EMP.WORK.MA.ZS?format=json,https://data.worldbank.org/indicator/SL.EMP.WORK.MA.ZS,CC BY-4.0,"Wage and salaried workers (employees) are those workers who hold the type of jobs defined as ""paid employment jobs,"" where the incumbents hold explicit (written or oral) or implicit employment contracts that give them a basic remuneration that is not directly dependent upon the revenue of the unit for which they work.","International Labour Organization, ILOSTAT database. Data retrieved in November 2017.",
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,"Goal 8: Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",https://api.worldbank.org/v2/countries/all/indicators/SL.EMP.WORK.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SL.EMP.WORK.ZS?format=json,https://data.worldbank.org/indicator/SL.EMP.WORK.ZS,CC BY-4.0,"Wage and salaried workers (employees) are those workers who hold the type of jobs defined as ""paid employment jobs,"" where the incumbents hold explicit (written or oral) or implicit employment contracts that give them a basic remuneration that is not directly dependent upon the revenue of the unit for which they work.","International Labour Organization, ILOSTAT database. Data retrieved in November 2017.",
"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/IS.AIR.GOOD.MT.K1?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/IS.AIR.GOOD.MT.K1?format=json,https://data.worldbank.org/indicator/IS.AIR.GOOD.MT.K1,CC BY-4.0,"Air freight is the volume of freight, express, and diplomatic bags carried on each flight stage (operation of an aircraft from takeoff to its next landing), measured in metric tons times kilometers traveled.","International Civil Aviation Organization, Civil Aviation Statistics of the World and ICAO staff estimates.",
"Air transport, passengers carried",IS.AIR.PSGR,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/IS.AIR.PSGR?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/IS.AIR.PSGR?format=json,https://data.worldbank.org/indicator/IS.AIR.PSGR,CC BY-4.0,Air passengers carried include both domestic and international aircraft passengers of air carriers registered in the country.,"International Civil Aviation Organization, Civil Aviation Statistics of the World and ICAO staff estimates.",
CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/EN.ATM.CO2E.KD.GD?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/EN.ATM.CO2E.KD.GD?format=json,https://data.worldbank.org/indicator/EN.ATM.CO2E.KD.GD,CC BY-4.0,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.",
CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/EN.ATM.CO2E.PP.GD.KD?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/EN.ATM.CO2E.PP.GD.KD?format=json,https://data.worldbank.org/indicator/EN.ATM.CO2E.PP.GD.KD,CC BY-4.0,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.",
CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/EN.ATM.CO2E.PP.GD?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/EN.ATM.CO2E.PP.GD?format=json,https://data.worldbank.org/indicator/EN.ATM.CO2E.PP.GD,CC BY-4.0,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.",
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/EN.ATM.CO2E.PC?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/EN.ATM.CO2E.PC?format=json,https://data.worldbank.org/indicator/EN.ATM.CO2E.PC,CC BY-4.0,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.",
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/NV.IND.MANF.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/NV.IND.MANF.ZS?format=json,https://data.worldbank.org/indicator/NV.IND.MANF.ZS,CC BY-4.0,"Manufacturing refers to industries belonging to ISIC divisions 15-37. Value added is the net output of a sector after adding up all outputs and subtracting intermediate inputs. It is calculated without making deductions for depreciation of fabricated assets or depletion and degradation of natural resources. The origin of value added is determined by the International Standard Industrial Classification (ISIC), revision 3. Note: For VAB countries, gross value added at factor cost is used as the denominator.","World Bank national accounts data, and OECD National Accounts data files.",
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/NV.IND.MANF.CD?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/NV.IND.MANF.CD?format=json,https://data.worldbank.org/indicator/NV.IND.MANF.CD,CC BY-4.0,"Manufacturing refers to industries belonging to ISIC divisions 15-37. Value added is the net output of a sector after adding up all outputs and subtracting intermediate inputs. It is calculated without making deductions for depreciation of fabricated assets or depletion and degradation of natural resources. The origin of value added is determined by the International Standard Industrial Classification (ISIC), revision 3. Data are in current U.S. dollars.","World Bank national accounts data, and OECD National Accounts data files.",
Medium and high-tech industry (% manufacturing value added),NV.MNF.TECH.ZS.UN,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/NV.MNF.TECH.ZS.UN?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/NV.MNF.TECH.ZS.UN?format=json,https://data.worldbank.org/indicator/NV.MNF.TECH.ZS.UN,CC BY-4.0,The proportion of medium and high-tech industry value added in total value added of manufacturing,"United Nations Industrial Development Organization (UNIDO), Competitive Industrial Performance (CIP) database",
"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/IS.RRS.GOOD.MT.K6?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/IS.RRS.GOOD.MT.K6?format=json,https://data.worldbank.org/indicator/IS.RRS.GOOD.MT.K6,CC BY-4.0,"Goods transported by railway are the volume of goods transported by railway, measured in metric tons times kilometers traveled.","World Bank, Transportation, Water, and Information and Communications Technologies Department, Transport Division.",
"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,"Goal 9: Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",https://api.worldbank.org/v2/countries/all/indicators/IS.RRS.PASG.KM?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/IS.RRS.PASG.KM?format=json,https://data.worldbank.org/indicator/IS.RRS.PASG.KM,CC BY-4.0,Passengers carried by railway are the number of passengers transported by rail times kilometers traveled.,"World Bank, Transportation, Water, and Information and Communications Technologies Department, Transport Division.",
